location_name,latitude,longitude,postcode,location_type,Operator
Ambergate Jcn,53.06054078,-1.48069344,DE56 2EN,Non-mainline,Various Non-mainline
Amberley,50.896668,-0.541989047,BN18 9LR,Non-mainline,Various Non-mainline
Amersham,51.67420691,-0.607590127,HP6 5AZ,Non-mainline,Various Non-mainline
Amington Jcn,52.63,-1.66,B77 4HY,Non-mainline,Various Non-mainline
Ammanford and Tirydail,51.79597767,-3.996765792,SA18 2DD,Non-mainline,Various Non-mainline
Ammanford LC,51.7908,-3.9863,SA18 3EN,Non-mainline,Various Non-mainline
Ampthill Tunnels (Fast/Slow),52.033611,-0.513333,MK45 2HY,Non-mainline,Various Non-mainline
Amwell Marsh LC,51.795742,-0.00764,G12 9SR,Non-mainline,Various Non-mainline
Ancaster,52.98793249,-0.535615122,NG32 3RA,Non-mainline,Various Non-mainline
Anderston,55.85986476,-4.271929947,G3 8RR,Non-mainline,Various Non-mainline
Andover,51.21154584,-1.49223998,SP10 3HW,Non-mainline,Various Non-mainline
Andover Jcn,51.21154584,-1.49223998,SP10 3HW,Non-mainline,Various Non-mainline
Andover Lane LC,51.249311,-1.59813,P11 9PE,Non-mainline,Various Non-mainline
Anerley,51.41305442,-0.065914328,SE20 8PY,Non-mainline,Various Non-mainline
Angel Road,51.61241213,-0.048784168,N18 3AY,Non-mainline,Various Non-mainline
Angerstein,51.485663,0.019739,SE7 7RL,Non-mainline,Various Non-mainline
Angerstein Wharf,51.4936,0.0205,SE10 0ET,Non-mainline,Various Non-mainline
Angerton LC,54.239198,-3.18852,A17 7XA,Non-mainline,Various Non-mainline
Angle Lane LC,52.115553,0.036657,SG8 6QH,Non-mainline,Various Non-mainline
Anglesea Sidings,52.6761,-1.9467,WS7 3PG,Non-mainline,Various Non-mainline
Angmering,50.8165699,-0.4893894,BN16 3RE,Non-mainline,Various Non-mainline
Anlaby Road Jcn,53.743443,-0.3703037,HU3 6AB,Non-mainline,Various Non-mainline
Ann Street Tunnel,55.9564,-4.7636,PA16 8BY,Non-mainline,Various Non-mainline
Annan,54.98383786,-3.262584309,DG12 6AS,Non-mainline,Various Non-mainline
Annat,56.842993,-5.140092,H33 7NB,Non-mainline,Various Non-mainline
Annat East LC,56.842993,-5.140092,H33 7NB,Non-mainline,Various Non-mainline
Annbank GF,56.842993,-5.140092,H33 7NB,Non-mainline,Various Non-mainline
Annbank Jcn,55.491,-4.527,KA6 5DS,Non-mainline,Various Non-mainline
Anniesland,55.88949536,-4.321640769,G12 0AY,Non-mainline,Various Non-mainline
Anniesmuir,56.278685,-3.122967,Y15 7NT,Non-mainline,Various Non-mainline
Ansdell and Fairhaven,53.74157235,-2.993056487,FY8 1AG,Non-mainline,Various Non-mainline
Apperley Jcn,53.84138,1.703065,BD10 0FD,Non-mainline,Various Non-mainline
Apperley Lane Tunnel,53.84138,1.703065,BD10 0FD,Non-mainline,Various Non-mainline
Appleby (Lincs),53.621895,-0.566295,DN15 0AD,Non-mainline,Various Non-mainline
Appleby (Settle and Carlisle),54.517,-2.456,CA16 6EW,Non-mainline,Various Non-mainline
Appleby North (Settle and Carlisle),54.517,-2.456,CA16 6EW,Non-mainline,Various Non-mainline
Appledore,51.033565,0.816785,N26 2DG,Non-mainline,Various Non-mainline
Appledore LC,51.033565,0.816785,N26 2DG,Non-mainline,Various Non-mainline
Appleford,51.63964272,-1.242139074,OX14 4PJ,Non-mainline,Various Non-mainline
Applehurst Jcn,53.582261,-1.104316,DN6 0EA,Non-mainline,Various Non-mainline
Appley Bridge,53.578696,-2.719239,WN6 9AE,Non-mainline,Various Non-mainline
Apsley,51.73252418,-0.462924369,HP3 9SX,Non-mainline,Various Non-mainline
Apsley Manor Farm LC,51.774674,-0.806097,P22 5YA,Non-mainline,Various Non-mainline
Arbroath,56.55956606,-2.5889364,DD11 1RQ,Non-mainline,Various Non-mainline
Ardencaple LC,56.018359,-4.758338,G84 8JX,Non-mainline,Various Non-mainline
Ardgay,57.88101054,-4.362578076,IV24 3AQ,Non-mainline,Various Non-mainline
Ardingley (ARC),51.048,-0.078,RH17 6SZ,Non-mainline,Various Non-mainline
Ardleigh LC,51.921837,0.985627,CO7 7RS,Non-mainline,Various Non-mainline
Ardley Tunnel,51.93854,-1.21754,OX27 7PQ,Non-mainline,Various Non-mainline
Ardlui,56.3019481,-4.721642823,G83 7DT,Non-mainline,Various Non-mainline
Ardmore East LC,55.972773,-4.683231,G82 5HE,Non-mainline,Various Non-mainline
Ardrossan Harbour LC,55.638688,-4.818177,A22 8BZ,Non-mainline,Various Non-mainline
Ardrossan Princes St LC,55.639519,-4.812908,A22 8DG,Non-mainline,Various Non-mainline
Ardrossan South Beach,55.6414058,-4.801205601,KA22 8AU,Non-mainline,Various Non-mainline
Ardrossan Town,55.63969607,-4.812669742,KA22 8AU,Non-mainline,Various Non-mainline
Ardsley,53.5463,-1.4254,S71 5HE,Non-mainline,Various Non-mainline
Ardsley Tunnel,53.7326,-1.5378,WF3 2FP,Non-mainline,Various Non-mainline
Ardwick,53.4713637,-2.21388356,M12 6LY,Non-mainline,Various Non-mainline
Ardwick Jcn,53.471111,-2.213056,M12 6JH,Non-mainline,Various Non-mainline
Argyle Street,55.85730754,-4.250671495,G2 8DL,Non-mainline,Various Non-mainline
Arisaig,56.9125214,-5.839071397,PH39 4NJ,Non-mainline,Various Non-mainline
Arkleston,55.851,-4.4106,PA3 4TZ,Non-mainline,Various Non-mainline
Arksey Ings,53.5503,-1.1039,DN2 4QG,Non-mainline,Various Non-mainline
Arksey LC,53.557334,-1.131148,DN5 0SF,Non-mainline,Various Non-mainline
Arlesey,52.02604,-0.26632,SG15 6XA,Non-mainline,Various Non-mainline
Arley Tunnel,52.513,-1.584,CV7 8FR,Non-mainline,Various Non-mainline
Armathwaite,54.8091136,-2.771682007,CA4 9PL,Non-mainline,Various Non-mainline
Armitage,52.7406,-1.8697,WS15 4TT,Non-mainline,Various Non-mainline
Armley Jcn,53.795,-1.5958,LS12 3HQ,Non-mainline,Various Non-mainline
Arnibea LC,56.445953,-4.76146,K20 8SA,Non-mainline,Various Non-mainline
Arnos Grove,51.61623014,-0.134270219,N11 1AN,Non-mainline,Various Non-mainline
Arnos Grove to Southgate,51.61623014,-0.134270219,N11 1AN,Non-mainline,Various Non-mainline
Arnside,54.20210888,-2.827766101,LA5 0HQ,Non-mainline,Various Non-mainline
Arpley Jcn,53.3853,-2.5942,WA1 1HN,Non-mainline,Various Non-mainline
Arram,53.88458217,-0.42685721,HU17 7NR,Non-mainline,Various Non-mainline
Arrochar and Tarbet,56.2033,-4.7232,G83 7DA,Non-mainline,Various Non-mainline
Arsenal to Finsbury Park,51.55854138,-0.105499934,N5 1LP,Non-mainline,Various Non-mainline
Arundel,50.84820145,-0.546171346,BN18 9PH,Non-mainline,Various Non-mainline
Ascot (Main Line),51.40624634,-0.675830536,SL5 9EG,Non-mainline,Various Non-mainline
Ascott Under Wychwood,51.867236,-1.564682,OX7 6AJ,Non-mainline,Various Non-mainline
Asfordby LC,52.756161,-0.944648,E14 2ED,Non-mainline,Various Non-mainline
Ash,51.24959566,-0.712804737,GU12 5LP,Non-mainline,Various Non-mainline
Ash LC,51.249357,-0.71198,U12 6BE,Non-mainline,Various Non-mainline
Ash Road LC,51.278702,1.33086,T13 9JA,Non-mainline,Various Non-mainline
Ash Vale,51.27224595,-0.72164797,GU12 5LP,Non-mainline,Various Non-mainline
Ashburys,53.47139715,-2.194298663,M12 5BY,Non-mainline,Various Non-mainline
Ashburys East Jcn,53.471806,-2.195,M12 5BX,Non-mainline,Various Non-mainline
Ashburys West Jcn,53.471806,-2.195,M12 5BX,Non-mainline,Various Non-mainline
Ashby de la Zouch,52.7429,-1.4748,LE65 2FZ,Non-mainline,Various Non-mainline
Ashby Jcn,53.56,-0.65,DN16 3NE,Non-mainline,Various Non-mainline
Ashchurch,51.99,-2.11,GL20 7BQ,Non-mainline,Various Non-mainline
Ashenden Jcn,51.8143,-0.9952,HP18 0HH,Non-mainline,Various Non-mainline
Ashfield House,51.491111,-0.203889,W14 9UY,Non-mainline,Various Non-mainline
Ashfiord UDC1,51.43651024,-0.468062256,TW15 2QN,Non-mainline,Various Non-mainline
Ashford - Eurostar Contact Centre,51.43651024,-0.468062256,TW15 2QN,Non-mainline,Various Non-mainline
Ashford - Old Railway Works,51.43651024,-0.468062256,TW15 2QN,Non-mainline,Various Non-mainline
Ashford (Folkestone Line),51.43651024,-0.468062256,TW15 2QN,Non-mainline,Various Non-mainline
Ashford (Maidstone East Line),51.43651024,-0.468062256,TW15 2QN,Non-mainline,Various Non-mainline
Ashford (Margate Line),51.43651024,-0.468062256,TW15 2QN,Non-mainline,Various Non-mainline
Ashford (Rye Line),51.43651024,-0.468062256,TW15 2QN,Non-mainline,Various Non-mainline
Ashford (Southeastern) T/C Depot,51.43651024,-0.468062256,TW15 2QN,Non-mainline,Various Non-mainline
Ashford (Surrey),51.43651024,-0.468062256,TW15 2QN,Non-mainline,Various Non-mainline
Ashford Bowdler LC,52.331777,-2.709137,SY8 4DJ,Non-mainline,Various Non-mainline
Ashford Carriage Sidings/Depot,51.1386,0.883,TN24 0PE,Non-mainline,Various Non-mainline
Ashford International,51.14370672,0.876213658,TN23 1EZ,Non-mainline,Various Non-mainline
Ashford Main Line,51.43651024,-0.468062256,TW15 2QN,Non-mainline,Various Non-mainline
Ashford NR(CTRL),51.43651024,-0.468062256,TW15 2QN,Non-mainline,Various Non-mainline
Ashford Plant Depot,51.1386,0.883,TN24 0PE,Non-mainline,Various Non-mainline
Ashtead,51.31788158,-0.308147338,KT21 2DR,Non-mainline,Various Non-mainline
Ashtead LC,51.318141,-0.306679,T21 2DR,Non-mainline,Various Non-mainline
Ashton,50.96,-1.23,SO32 1BZ,Non-mainline,Various Non-mainline
Ashton Jcn,51.439462,-2.624094,BS3 2NA,Non-mainline,Various Non-mainline
Ashton Jcn LC,51.439462,-2.624094,BS3 2NA,Non-mainline,Various Non-mainline
Ashton Moss North Jcn,53.4836,-2.122,OL7 0EJ,Non-mainline,Various Non-mainline
Ashton OA and GB Jcn,53.4836,-2.122,OL7 0EJ,Non-mainline,Various Non-mainline
Ashton-under-Lyne,53.49128474,-2.093404009,OL6 6JP,Non-mainline,Various Non-mainline
Ashurst (Kent),51.12865582,0.152661963,TN3 9TL,Non-mainline,Various Non-mainline
Ashurst (New Forest) (Lyndhurst Rd),50.88984033,-1.526640531,SO40 7AA,Non-mainline,Various Non-mainline
Ashurst Jcn,51.12865582,0.152661963,TN3 9TL,Non-mainline,Various Non-mainline
Ashwell,52.04217,-0.15699,SG7 5PY,Non-mainline,Various Non-mainline
Ashwell Gate House LC,52.711642,-0.724113,E15 7LN,Non-mainline,Various Non-mainline
Ashwell LC,52.715087,-0.726469,E15 7SP,Non-mainline,Various Non-mainline
Askam,54.18904409,-3.204522253,LA16 7EN,Non-mainline,Various Non-mainline
Askern Colliery,53.616126,-1.148619,DN6 0JT,Non-mainline,Various Non-mainline
Askern LC,53.616126,-1.148619,DN6 0JT,Non-mainline,Various Non-mainline
Aslockton,52.95139426,-0.898543361,NG13 9AA,Non-mainline,Various Non-mainline
Aspatria,54.75932254,-3.331737575,CA7 2AW,Non-mainline,Various Non-mainline
Aspatria Tunnel,54.7633,-3.3281,CA7 3AQ,Non-mainline,Various Non-mainline
Aspley Guise,52.02124786,-0.632327027,MK17 8XF,Non-mainline,Various Non-mainline
Astley,53.470762,-2.448301,M29 7LS,Non-mainline,Various Non-mainline
Aston,52.50513897,-1.871779432,B6 7PR,Non-mainline,Various Non-mainline
Aston Magna,52.022237,-1.713899,L56 9QQ,Non-mainline,Various Non-mainline
Aston-by-Stone LC,52.891919,-2.125474,T15 8EQ,Non-mainline,Various Non-mainline
Athelney LC,51.05311,-2.93752,TA3 6JF,Non-mainline,Various Non-mainline
Atherstone,52.5789821,-1.552812353,CV9 1BH,Non-mainline,Various Non-mainline
Atherton,53.52901633,-2.478177715,M46 9RH,Non-mainline,Various Non-mainline
Atherton Goods Yard,53.5294,-2.5053,M46 0AP,Non-mainline,Various Non-mainline
Attadale Halt,57.393888,-5.455294,V54 8YX,Non-mainline,Various Non-mainline
Attenborough,52.9063664,-1.231269105,NG9 6AL,Non-mainline,Various Non-mainline
Attenborough Jcn,52.906138,-1.231588,NG9 6AL,Non-mainline,Various Non-mainline
Attercliffe Road,53.39252,-1.43067,S9 3SP,Non-mainline,Various Non-mainline
Attleborough (Norfolk),52.51426479,1.022679778,NR17 2AS,Non-mainline,Various Non-mainline
Attleborough (Warks),52.514249,1.021895,R17 2AS,Non-mainline,Various Non-mainline
Auchengray LC,55.47026554,-4.295346631,KA18 2BH,Non-mainline,Various Non-mainline
Auchinleck,55.47026554,-4.295346631,KA18 2BH,Non-mainline,Various Non-mainline
Auchterarder,56.293167,-3.706142,PH3 1AS,Non-mainline,Various Non-mainline
Auckley LC,53.492822,-1.00982,DN9 3EL,Non-mainline,Various Non-mainline
Audley End,52.00445153,0.2071621,CB11 4LB,Non-mainline,Various Non-mainline
Audley End LC,52.400045,1.146771,P22 5TX,Non-mainline,Various Non-mainline
Aughton Park,53.55448798,-2.895078195,L39 5BT,Non-mainline,Various Non-mainline
Aveley Viaduct East,51.48388889,51.48388889,ZE2 9EF,Non-mainline,Various Non-mainline
Aviemore,57.18905401,-3.828333974,PH22 1PD,Non-mainline,Various Non-mainline
Avoncliff,51.33964614,-2.281339394,BA15 2HD,Non-mainline,Various Non-mainline
Avonmouth Dock,51.50012646,-2.698421372,BS11 9JB,Non-mainline,Various Non-mainline
Avonmouth Dock Jcn LC,51.49126,-2.6905981,S11 9LS,Non-mainline,Various Non-mainline
Awre,51.762812,-2.448269,L14 1ES,Non-mainline,Various Non-mainline
Axe LC,50.811212,-2.964389,X13 7AR,Non-mainline,Various Non-mainline
Axminster,50.7785826,-3.00522804,EX13 5PF,Non-mainline,Various Non-mainline
Axminster LC,50.783599,-3.000957,X13 5PX,Non-mainline,Various Non-mainline
Aycliffe,54.596,-1.559,DL5 6HS,Non-mainline,Various Non-mainline
Aylesbury,51.81389614,-0.815094966,HP20 1RU,Non-mainline,Various Non-mainline
Aylesbury Turbo Depot,51.813499,-0.82643584,HP21 8PB,Non-mainline,Various Non-mainline
Aylesbury Vale Parkway,51.830795,-0.860787,HP18 0PS,Non-mainline,Various Non-mainline
Aylesbury Western House,51.816003,-0.81524361,HP20 2RX,Non-mainline,Various Non-mainline
Aylesford,51.30131524,0.466175982,ME20 7LL,Non-mainline,Various Non-mainline
Aylesford LC,51.301279,0.466957,E20 7GB,Non-mainline,Various Non-mainline
Aylesford Signal Box,51.301389,0.466111,ME20 7JL,Non-mainline,Various Non-mainline
Aylesford Village LC,51.301965,0.477921,E20 7QR,Non-mainline,Various Non-mainline
Aylesham,51.227257,1.209464797,CT3 3AS,Non-mainline,Various Non-mainline
Aynho Jcn,51.9946,-1.2792,OX17 3BP,Non-mainline,Various Non-mainline
Ayr,55.45820439,-4.626820483,KA7 1TH,Non-mainline,Various Non-mainline
Ayr Townhead Sidings,55.45604,-4.6290735,KA7 2HD,Non-mainline,Various Non-mainline
BAC Aircraft (North Filton ) LC,51.5171,-2.5728,BS34 7QD,Non-mainline,Various Non-mainline
Bache,53.20933376,-2.892360673,CH2 1BS,Non-mainline,Various Non-mainline
Back Settlement LC,56.8291,-2.4786,AB30 1UG,Non-mainline,Various Non-mainline
Badgeney Road LC,52.552194,0.105323,E15 9BB,Non-mainline,Various Non-mainline
Badnall Wharf,52.8861,-2.2318,ST15 0RZ,Non-mainline,Various Non-mainline
Bagillt LC,53.269896,-3.168774,CH6 6AF,Non-mainline,Various Non-mainline
Bagshot,51.36436905,-0.688659892,GU19 5AS,Non-mainline,Various Non-mainline
Baguley Fold Jcn,53.3982,-2.2932,M23 1HR,Non-mainline,Various Non-mainline
Bagworth,52.6765,-1.341116,E67 1BB,Non-mainline,Various Non-mainline
Baildon,53.84969683,-1.753714588,BD17 6HS,Non-mainline,Various Non-mainline
Baildon No.1 Tunnel,53.84969683,-1.753714588,BD17 6HS,Non-mainline,Various Non-mainline
Bailey's No.71 LC,52.920933,-1.983791,T10 4NX,Non-mainline,Various Non-mainline
Baillieston,55.84470543,-4.114497793,G69 7RN,Non-mainline,Various Non-mainline
Bainton Green LC,52.643139,-0.358854,PE6 7AY,Non-mainline,Various Non-mainline
Bainton LC,52.64528,-0.386124,PE9 3AS,Non-mainline,Various Non-mainline
Baker Street,51.52312962,-0.156904194,NW1 5LA,Non-mainline,Various Non-mainline
Baker Street Offices,51.52312962,-0.156904194,NW1 5LA,Non-mainline,Various Non-mainline
Baker Street to Great Portland Street,51.52312962,-0.156904194,NW1 5LA,Non-mainline,Various Non-mainline
Baker Street to Regent's Park,51.52312962,-0.156904194,NW1 5LA,Non-mainline,Various Non-mainline
Bakers Crossing,51.056086,-0.351162,H13 0JS,Non-mainline,Various Non-mainline
Balcathie LC,56.541052,-2.623469,D11 2PE,Non-mainline,Various Non-mainline
Balcombe,51.05551334,-0.136932431,RH17 6JQ,Non-mainline,Various Non-mainline
Balcombe Tunnel,51.05551334,-0.136932431,RH17 6JQ,Non-mainline,Various Non-mainline
Balcombe Tunnel Jcn,51.05551334,-0.136932431,RH17 6JQ,Non-mainline,Various Non-mainline
Balderton LC,53.1539,-2.9356,NG23 5AP,Non-mainline,Various Non-mainline
Baldock,51.99288,-0.18756,SG7 5BU,Non-mainline,Various Non-mainline
Balham,51.44322754,-0.152421221,SW12 9SG,Non-mainline,Various Non-mainline
Balham (Bedford Hill Rd),51.44322754,-0.152421221,SW12 9SG,Non-mainline,Various Non-mainline
Ballach LC,58.314041,-3.914959,W11 6UB,Non-mainline,Various Non-mainline
Ballachladdich LC,57.643248,-4.348075,V16 9UX,Non-mainline,Various Non-mainline
Ballachroan LC,57.073146,-4.0839757,PH21 1NP,Non-mainline,Various Non-mainline
Ballast Hole LC,52.184272,-2.141696,WR7 4QB,Non-mainline,Various Non-mainline
Ballast Pit LC,52.280832,0.209434,B25 9LW,Non-mainline,Various Non-mainline
Balloch,56.00291529,-4.583469732,G83 8SS,Non-mainline,Various Non-mainline
Balmossie,56.47455611,-2.838952177,DD5 4QH,Non-mainline,Various Non-mainline
Balnacra LC,57.46363,-5.362595,V54 8YU,Non-mainline,Various Non-mainline
Balne LC,53.664264,-1.105181,N14 0ER,Non-mainline,Various Non-mainline
Balshaw Lane Jcn,53.6607,-2.6718,PR7 6QG,Non-mainline,Various Non-mainline
Balsporran LC,56.883625,-4.255367,H19 1AF,Non-mainline,Various Non-mainline
Bamber Bridge,53.72678683,-2.660769189,PR5 6EA,Non-mainline,Various Non-mainline
Bamford,53.33901464,-1.689082177,S32 1EG,Non-mainline,Various Non-mainline
Bamfurlong,53.509377,-2.60466,WN2 5JW,Non-mainline,Various Non-mainline
Banavie,56.84328828,-5.095416228,PH33 7JF,Non-mainline,Various Non-mainline
Banavie LC,56.843282,-5.094929,H33 7PH,Non-mainline,Various Non-mainline
Banavie Swing Bridge,56.844273,-5.097086,PH33 7PJ,Non-mainline,Various Non-mainline
Banbury,52.06031282,-1.328130455,OX16 5AB,Non-mainline,Various Non-mainline
Banbury North SB,52.06031282,-1.328130455,OX16 5AB,Non-mainline,Various Non-mainline
Banbury Road,52.06031282,-1.328130455,OX16 5AB,Non-mainline,Various Non-mainline
Banbury South SB,52.06031282,-1.328130455,OX16 5AB,Non-mainline,Various Non-mainline
Bangor,53.22229978,-4.135891358,LL57 1LZ,Non-mainline,Various Non-mainline
Bangor Tunnel,53.222,-4.136,LL57 2YB,Non-mainline,Various Non-mainline
Bank,51.51334706,-0.089000124,EC3V 3LA,Non-mainline,Various Non-mainline
Bank Hall,53.43780206,-2.987464984,L20 8BX,Non-mainline,Various Non-mainline
Bank to Waterloo,51.51334706,-0.089000124,EC3V 3LA,Non-mainline,Various Non-mainline
Bankhouse Tunnel,53.700754,-1.868943,HX3 0TY,Non-mainline,Various Non-mainline
Bannolds LC,52.2872,0.213,CB25 9LP,Non-mainline,Various Non-mainline
Banstead,51.32934844,-0.213158063,SM7 1PZ,Non-mainline,Various Non-mainline
Barassie,55.5610457,-4.651129008,KA10 6SA,Non-mainline,Various Non-mainline
Barbican to Moorgate,51.52021528,-0.097721579,EC1A 4JA,Non-mainline,Various Non-mainline
Barcroft LC,53.610314,-1.115023,DN6 0EG,Non-mainline,Various Non-mainline
Bardon Hill,52.709394,-1.345712,E67 1TH,Non-mainline,Various Non-mainline
Bardon Mill LC,54.97449387,-2.346497864,NE47 7HY,Non-mainline,Various Non-mainline
Bare Lane,54.07533066,-2.835940378,LA4 6LL,Non-mainline,Various Non-mainline
Bargoed,51.69230767,-3.229689376,CF81 9AL,Non-mainline,Various Non-mainline
Barham,52.293772,1.52042,P19 9AH,Non-mainline,Various Non-mainline
Barhams LC,52.293772,1.52042,P19 9AH,Non-mainline,Various Non-mainline
Barking,51.54004123,0.080793383,IG11 8TU,Non-mainline,Various Non-mainline
Barking (Lul),51.53952111,0.08083161,IG11 8TU,Non-mainline,Various Non-mainline
Barking Sidings,51.53952111,0.08083161,IG11 8TU,Non-mainline,Various Non-mainline
Barking to Upney,51.53952111,0.08083161,IG11 8TU,Non-mainline,Various Non-mainline
Barkingside to Fairlop,51.58585061,0.08847664,IG6 1NB,Non-mainline,Various Non-mainline
Barkston East Jcn,52.9628,-0.6149,NG32 2NB,Non-mainline,Various Non-mainline
Barkston South Jcn,52.9628,-0.6149,NG32 2NB,Non-mainline,Various Non-mainline
Barlaston,52.94288578,-2.168112728,ST12 9DQ,Non-mainline,Various Non-mainline
Barlby LC,53.787282,-1.053649,YO8 5AF,Non-mainline,Various Non-mainline
Barming,51.2848921,0.478963755,ME16 9NS,Non-mainline,Various Non-mainline
Barmouth,52.7229113,-4.056608531,LL42 1LS,Non-mainline,Various Non-mainline
Barmouth Bridge,52.714,-4.039,LL42 1EQ,Non-mainline,Various Non-mainline
Barmouth Tunnel,52.72194444,-4.056111,LL42 1LS,Non-mainline,Various Non-mainline
Barnby Dun,53.583593,-1.071284,DN3 1BN,Non-mainline,Various Non-mainline
Barnby Lane LC,53.036316,-0.733437,G23 5FQ,Non-mainline,Various Non-mainline
Barnby LC,53.068183,-0.786687,G24 2NF,Non-mainline,Various Non-mainline
Barnby UWCT,53.068183,-0.786687,G24 2NF,Non-mainline,Various Non-mainline
Barncluith Tunnel,55.7625,-4.015,ML3 7UE,Non-mainline,Various Non-mainline
Barnehurst,51.46484925,0.160876915,DA7 6HQ,Non-mainline,Various Non-mainline
Barnes (Hounslow Line),51.46706806,-0.240724454,SW13 0HT,Non-mainline,Various Non-mainline
Barnes (Hounslow Line) LC,52.940202,-0.294212,G34 0BT,Non-mainline,Various Non-mainline
Barnes (Windsor Line),51.46712777,-0.242033062,SW13 0LW,Non-mainline,Various Non-mainline
Barnes (Windsor Line) LC,51.468143,-0.24597,W13 0LZ,Non-mainline,Various Non-mainline
Barnes Bridge,51.47173404,-0.252064268,SW13 0NP,Non-mainline,Various Non-mainline
Barnetby,53.57424146,-0.409705665,DN38 6DG,Non-mainline,Various Non-mainline
Barnetby East,53.57424146,-0.409705665,DN38 6DG,Non-mainline,Various Non-mainline
Barnham (Bognor Branch),50.83089289,-0.639679689,PO22 0ES,Non-mainline,Various Non-mainline
Barnham (Main Line),50.83089289,-0.639679689,PO22 0ES,Non-mainline,Various Non-mainline
Barnham T/C Depot,50.831111,-0.640556,PO22 0ES,Non-mainline,Various Non-mainline
Barnhill (Perth),56.388,-3.4213,PH2 7HS,Non-mainline,Various Non-mainline
Barnhill Tunnel,56.388,-3.4213,PH2 7HS,Non-mainline,Various Non-mainline
Barns Green LC,51.030173,-0.391386,H13 0PN,Non-mainline,Various Non-mainline
Barnsley,53.55462662,-1.477078446,S71 1BP,Non-mainline,Various Non-mainline
